customer_id,employee_id,freight,order_date,order_id,required_date,ship_address,ship_city,ship_country,ship_name,ship_postal_code,ship_region,ship_via,shipped_date
ERNSH,1,96.43,1997-12-11T00:00:00+00:00,10773,1998-01-08T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,3,1997-12-16T00:00:00+00:00
FOLKO,4,48.2,1997-12-11T00:00:00+00:00,10774,1997-12-25T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,1,1997-12-12T00:00:00+00:00
THECR,7,20.25,1997-12-12T00:00:00+00:00,10775,1998-01-09T00:00:00+00:00,55 Grizzly Peak Rd.,Butte,USA,The Cracker Box,59801,MT,1,1997-12-26T00:00:00+00:00
ERNSH,1,351.53,1997-12-15T00:00:00+00:00,10776,1998-01-12T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,3,1997-12-18T00:00:00+00:00
GOURL,7,3.01,1997-12-15T00:00:00+00:00,10777,1997-12-29T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,2,1998-01-21T00:00:00+00:00
BERGS,3,6.79,1997-12-16T00:00:00+00:00,10778,1998-01-13T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,1,1997-12-24T00:00:00+00:00
MORGK,3,58.13,1997-12-16T00:00:00+00:00,10779,1998-01-13T00:00:00+00:00,Heerstr. 22,Leipzig,Germany,Morgenstern Gesundkost,04179,,2,1998-01-14T00:00:00+00:00
LILAS,2,42.13,1997-12-16T00:00:00+00:00,10780,1997-12-30T00:00:00+00:00,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,Lara,1,1997-12-25T00:00:00+00:00
WARTH,2,73.16,1997-12-17T00:00:00+00:00,10781,1998-01-14T00:00:00+00:00,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,,3,1997-12-19T00:00:00+00:00
CACTU,9,1.1,1997-12-17T00:00:00+00:00,10782,1998-01-14T00:00:00+00:00,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,,3,1997-12-22T00:00:00+00:00
HANAR,4,124.98,1997-12-18T00:00:00+00:00,10783,1998-01-15T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,2,1997-12-19T00:00:00+00:00
MAGAA,4,70.09,1997-12-18T00:00:00+00:00,10784,1998-01-15T00:00:00+00:00,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,,3,1997-12-22T00:00:00+00:00
GROSR,1,1.51,1997-12-18T00:00:00+00:00,10785,1998-01-15T00:00:00+00:00,5ª Ave. Los Palos Grandes,Caracas,Venezuela,GROSELLA-Restaurante,1081,DF,3,1997-12-24T00:00:00+00:00
QUEEN,8,110.87,1997-12-19T00:00:00+00:00,10786,1998-01-16T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,1,1997-12-23T00:00:00+00:00
LAMAI,2,249.93,1997-12-19T00:00:00+00:00,10787,1998-01-02T00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,'La maison d''Asie',31000,,1,1997-12-26T00:00:00+00:00
QUICK,1,42.7,1997-12-22T00:00:00+00:00,10788,1998-01-19T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,2,1998-01-19T00:00:00+00:00
FOLIG,1,100.6,1997-12-22T00:00:00+00:00,10789,1998-01-19T00:00:00+00:00,'184, chaussée de Tournai',Lille,France,Folies gourmandes,59000,,2,1997-12-31T00:00:00+00:00
GOURL,6,28.23,1997-12-22T00:00:00+00:00,10790,1998-01-19T00:00:00+00:00,'Av. Brasil, 442',Campinas,Brazil,Gourmet Lanchonetes,04876-786,SP,1,1997-12-26T00:00:00+00:00
FRANK,6,16.85,1997-12-23T00:00:00+00:00,10791,1998-01-20T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,2,1998-01-01T00:00:00+00:00
WOLZA,1,23.79,1997-12-23T00:00:00+00:00,10792,1998-01-20T00:00:00+00:00,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,,3,1997-12-31T00:00:00+00:00
AROUT,3,4.52,1997-12-24T00:00:00+00:00,10793,1998-01-21T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,3,1998-01-08T00:00:00+00:00
QUEDE,6,21.49,1997-12-24T00:00:00+00:00,10794,1998-01-21T00:00:00+00:00,'Rua da Panificadora, 12',Rio de Janeiro,Brazil,Que Delícia,02389-673,RJ,1,1998-01-02T00:00:00+00:00
ERNSH,8,126.66,1997-12-24T00:00:00+00:00,10795,1998-01-21T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,2,1998-01-20T00:00:00+00:00
HILAA,3,26.52,1997-12-25T00:00:00+00:00,10796,1998-01-22T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,1,1998-01-14T00:00:00+00:00
DRACD,7,33.35,1997-12-25T00:00:00+00:00,10797,1998-01-22T00:00:00+00:00,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,,2,1998-01-05T00:00:00+00:00
ISLAT,2,2.33,1997-12-26T00:00:00+00:00,10798,1998-01-23T00:00:00+00:00,Garden House Crowther Way,Cowes,UK,Island Trading,PO31 7PJ,Isle of Wight,1,1998-01-05T00:00:00+00:00
KOENE,9,30.76,1997-12-26T00:00:00+00:00,10799,1998-02-06T00:00:00+00:00,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,,3,1998-01-05T00:00:00+00:00
SEVES,1,137.44,1997-12-26T00:00:00+00:00,10800,1998-01-23T00:00:00+00:00,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,,3,1998-01-05T00:00:00+00:00
BOLID,4,97.09,1997-12-29T00:00:00+00:00,10801,1998-01-26T00:00:00+00:00,'C/ Araquil, 67',Madrid,Spain,Bólido Comidas preparadas,28023,,2,1997-12-31T00:00:00+00:00
SIMOB,4,257.26,1997-12-29T00:00:00+00:00,10802,1998-01-26T00:00:00+00:00,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,,2,1998-01-02T00:00:00+00:00
WELLI,4,55.23,1997-12-30T00:00:00+00:00,10803,1998-01-27T00:00:00+00:00,'Rua do Mercado, 12',Resende,Brazil,Wellington Importadora,08737-363,SP,1,1998-01-06T00:00:00+00:00
SEVES,6,27.33,1997-12-30T00:00:00+00:00,10804,1998-01-27T00:00:00+00:00,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,,2,1998-01-07T00:00:00+00:00
THEBI,2,237.34,1997-12-30T00:00:00+00:00,10805,1998-01-27T00:00:00+00:00,89 Jefferson Way Suite 2,Portland,USA,The Big Cheese,97201,OR,3,1998-01-09T00:00:00+00:00
VICTE,3,22.11,1997-12-31T00:00:00+00:00,10806,1998-01-28T00:00:00+00:00,'2, rue du Commerce',Lyon,France,Victuailles en stock,69004,,2,1998-01-05T00:00:00+00:00
FRANS,4,1.36,1997-12-31T00:00:00+00:00,10807,1998-01-28T00:00:00+00:00,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,,1,1998-01-30T00:00:00+00:00
OLDWO,2,45.53,1998-01-01T00:00:00+00:00,10808,1998-01-29T00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,3,1998-01-09T00:00:00+00:00
WELLI,7,4.87,1998-01-01T00:00:00+00:00,10809,1998-01-29T00:00:00+00:00,'Rua do Mercado, 12',Resende,Brazil,Wellington Importadora,08737-363,SP,1,1998-01-07T00:00:00+00:00
LAUGB,2,4.33,1998-01-01T00:00:00+00:00,10810,1998-01-29T00:00:00+00:00,2319 Elm St.,Vancouver,Canada,Laughing Bacchus Wine Cellars,V3F 2K1,BC,3,1998-01-07T00:00:00+00:00
LINOD,8,31.22,1998-01-02T00:00:00+00:00,10811,1998-01-30T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,1,1998-01-08T00:00:00+00:00
REGGC,5,59.78,1998-01-02T00:00:00+00:00,10812,1998-01-30T00:00:00+00:00,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,,1,1998-01-12T00:00:00+00:00
RICAR,1,47.38,1998-01-05T00:00:00+00:00,10813,1998-02-02T00:00:00+00:00,'Av. Copacabana, 267',Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,RJ,1,1998-01-09T00:00:00+00:00
VICTE,3,130.94,1998-01-05T00:00:00+00:00,10814,1998-02-02T00:00:00+00:00,'2, rue du Commerce',Lyon,France,Victuailles en stock,69004,,3,1998-01-14T00:00:00+00:00
SAVEA,2,14.62,1998-01-05T00:00:00+00:00,10815,1998-02-02T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,3,1998-01-14T00:00:00+00:00
GREAL,4,719.78,1998-01-06T00:00:00+00:00,10816,1998-02-03T00:00:00+00:00,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,OR,2,1998-02-04T00:00:00+00:00
KOENE,3,306.07,1998-01-06T00:00:00+00:00,10817,1998-01-20T00:00:00+00:00,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,,2,1998-01-13T00:00:00+00:00
MAGAA,7,65.48,1998-01-07T00:00:00+00:00,10818,1998-02-04T00:00:00+00:00,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,,3,1998-01-12T00:00:00+00:00
CACTU,2,19.76,1998-01-07T00:00:00+00:00,10819,1998-02-04T00:00:00+00:00,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,,3,1998-01-16T00:00:00+00:00
RATTC,3,37.52,1998-01-07T00:00:00+00:00,10820,1998-02-04T00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,2,1998-01-13T00:00:00+00:00
SPLIR,1,36.68,1998-01-08T00:00:00+00:00,10821,1998-02-05T00:00:00+00:00,P.O. Box 555,Lander,USA,Split Rail Beer & Ale,82520,WY,1,1998-01-15T00:00:00+00:00
TRAIH,6,7.0,1998-01-08T00:00:00+00:00,10822,1998-02-05T00:00:00+00:00,722 DaVinci Blvd.,Kirkland,USA,'Trail''s Head Gourmet Provisioners',98034,WA,3,1998-01-16T00:00:00+00:00
LILAS,5,163.97,1998-01-09T00:00:00+00:00,10823,1998-02-06T00:00:00+00:00,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,Lara,2,1998-01-13T00:00:00+00:00
FOLKO,8,1.23,1998-01-09T00:00:00+00:00,10824,1998-02-06T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,1,1998-01-30T00:00:00+00:00
DRACD,1,79.25,1998-01-09T00:00:00+00:00,10825,1998-02-06T00:00:00+00:00,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,,1,1998-01-14T00:00:00+00:00
BLONP,6,7.09,1998-01-12T00:00:00+00:00,10826,1998-02-09T00:00:00+00:00,'24, place Kléber',Strasbourg,France,Blondel père et fils,67000,,1,1998-02-06T00:00:00+00:00
BONAP,1,63.54,1998-01-12T00:00:00+00:00,10827,1998-01-26T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,2,1998-02-06T00:00:00+00:00
RANCH,9,90.85,1998-01-13T00:00:00+00:00,10828,1998-01-27T00:00:00+00:00,Av. del Libertador 900,Buenos Aires,Argentina,Rancho grande,1010,,1,1998-02-04T00:00:00+00:00
ISLAT,9,154.72,1998-01-13T00:00:00+00:00,10829,1998-02-10T00:00:00+00:00,Garden House Crowther Way,Cowes,UK,Island Trading,PO31 7PJ,Isle of Wight,1,1998-01-23T00:00:00+00:00
TRADH,4,81.83,1998-01-13T00:00:00+00:00,10830,1998-02-24T00:00:00+00:00,'Av. Inês de Castro, 414',Sao Paulo,Brazil,Tradiçao Hipermercados,05634-030,SP,2,1998-01-21T00:00:00+00:00
SANTG,3,72.19,1998-01-14T00:00:00+00:00,10831,1998-02-11T00:00:00+00:00,Erling Skakkes gate 78,Stavern,Norway,Santé Gourmet,4110,,2,1998-01-23T00:00:00+00:00
LAMAI,2,43.26,1998-01-14T00:00:00+00:00,10832,1998-02-11T00:00:00+00:00,1 rue Alsace-Lorraine,Toulouse,France,'La maison d''Asie',31000,,2,1998-01-19T00:00:00+00:00
OTTIK,6,71.49,1998-01-15T00:00:00+00:00,10833,1998-02-12T00:00:00+00:00,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,,2,1998-01-23T00:00:00+00:00
TRADH,1,29.78,1998-01-15T00:00:00+00:00,10834,1998-02-12T00:00:00+00:00,'Av. Inês de Castro, 414',Sao Paulo,Brazil,Tradiçao Hipermercados,05634-030,SP,3,1998-01-19T00:00:00+00:00
ALFKI,1,69.53,1998-01-15T00:00:00+00:00,10835,1998-02-12T00:00:00+00:00,Obere Str. 57,Berlin,Germany,'Alfred''s Futterkiste',12209,,3,1998-01-21T00:00:00+00:00
ERNSH,7,411.88,1998-01-16T00:00:00+00:00,10836,1998-02-13T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1998-01-21T00:00:00+00:00
BERGS,9,13.32,1998-01-16T00:00:00+00:00,10837,1998-02-13T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,3,1998-01-23T00:00:00+00:00
LINOD,3,59.28,1998-01-19T00:00:00+00:00,10838,1998-02-16T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,3,1998-01-23T00:00:00+00:00
TRADH,3,35.43,1998-01-19T00:00:00+00:00,10839,1998-02-16T00:00:00+00:00,'Av. Inês de Castro, 414',Sao Paulo,Brazil,Tradiçao Hipermercados,05634-030,SP,3,1998-01-22T00:00:00+00:00
LINOD,4,2.71,1998-01-19T00:00:00+00:00,10840,1998-03-02T00:00:00+00:00,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,Nueva Esparta,2,1998-02-16T00:00:00+00:00
SUPRD,5,424.3,1998-01-20T00:00:00+00:00,10841,1998-02-17T00:00:00+00:00,'Boulevard Tirou, 255',Charleroi,Belgium,Suprêmes délices,B-6000,,2,1998-01-29T00:00:00+00:00
TORTU,1,54.42,1998-01-20T00:00:00+00:00,10842,1998-02-17T00:00:00+00:00,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,,3,1998-01-29T00:00:00+00:00
VICTE,4,9.26,1998-01-21T00:00:00+00:00,10843,1998-02-18T00:00:00+00:00,'2, rue du Commerce',Lyon,France,Victuailles en stock,69004,,2,1998-01-26T00:00:00+00:00
PICCO,8,25.22,1998-01-21T00:00:00+00:00,10844,1998-02-18T00:00:00+00:00,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,,2,1998-01-26T00:00:00+00:00
QUICK,8,212.98,1998-01-21T00:00:00+00:00,10845,1998-02-04T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1998-01-30T00:00:00+00:00
SUPRD,2,56.46,1998-01-22T00:00:00+00:00,10846,1998-03-05T00:00:00+00:00,'Boulevard Tirou, 255',Charleroi,Belgium,Suprêmes délices,B-6000,,3,1998-01-23T00:00:00+00:00
SAVEA,4,487.57,1998-01-22T00:00:00+00:00,10847,1998-02-05T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,3,1998-02-10T00:00:00+00:00
CONSH,7,38.24,1998-01-23T00:00:00+00:00,10848,1998-02-20T00:00:00+00:00,Berkeley Gardens 12  Brewery,London,UK,Consolidated Holdings,WX1 6LT,,2,1998-01-29T00:00:00+00:00
KOENE,9,0.56,1998-01-23T00:00:00+00:00,10849,1998-02-20T00:00:00+00:00,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,,2,1998-01-30T00:00:00+00:00
VICTE,1,49.19,1998-01-23T00:00:00+00:00,10850,1998-03-06T00:00:00+00:00,'2, rue du Commerce',Lyon,France,Victuailles en stock,69004,,1,1998-01-30T00:00:00+00:00
RICAR,5,160.55,1998-01-26T00:00:00+00:00,10851,1998-02-23T00:00:00+00:00,'Av. Copacabana, 267',Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,RJ,1,1998-02-02T00:00:00+00:00
RATTC,8,174.05,1998-01-26T00:00:00+00:00,10852,1998-02-09T00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,1,1998-01-30T00:00:00+00:00
BLAUS,9,53.83,1998-01-27T00:00:00+00:00,10853,1998-02-24T00:00:00+00:00,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,,2,1998-02-03T00:00:00+00:00
ERNSH,3,100.22,1998-01-27T00:00:00+00:00,10854,1998-02-24T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,2,1998-02-05T00:00:00+00:00
OLDWO,3,170.97,1998-01-27T00:00:00+00:00,10855,1998-02-24T00:00:00+00:00,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,AK,1,1998-02-04T00:00:00+00:00
ANTON,3,58.43,1998-01-28T00:00:00+00:00,10856,1998-02-25T00:00:00+00:00,Mataderos  2312,México D.F.,Mexico,Antonio Moreno Taquería,05023,,2,1998-02-10T00:00:00+00:00
BERGS,8,188.85,1998-01-28T00:00:00+00:00,10857,1998-02-25T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,2,1998-02-06T00:00:00+00:00
LACOR,2,52.51,1998-01-29T00:00:00+00:00,10858,1998-02-26T00:00:00+00:00,'67, avenue de l''Europe',Versailles,France,'La corne d''abondance',78000,,1,1998-02-03T00:00:00+00:00
FRANK,1,76.1,1998-01-29T00:00:00+00:00,10859,1998-02-26T00:00:00+00:00,Berliner Platz 43,München,Germany,Frankenversand,80805,,2,1998-02-02T00:00:00+00:00
FRANR,3,19.26,1998-01-29T00:00:00+00:00,10860,1998-02-26T00:00:00+00:00,'54, rue Royale',Nantes,France,France restauration,44000,,3,1998-02-04T00:00:00+00:00
WHITC,4,14.93,1998-01-30T00:00:00+00:00,10861,1998-02-27T00:00:00+00:00,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,WA,2,1998-02-17T00:00:00+00:00
LEHMS,8,53.23,1998-01-30T00:00:00+00:00,10862,1998-03-13T00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,2,1998-02-02T00:00:00+00:00
HILAA,4,30.26,1998-02-02T00:00:00+00:00,10863,1998-03-02T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,2,1998-02-17T00:00:00+00:00
AROUT,4,3.04,1998-02-02T00:00:00+00:00,10864,1998-03-02T00:00:00+00:00,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,Essex,2,1998-02-09T00:00:00+00:00
QUICK,2,348.14,1998-02-02T00:00:00+00:00,10865,1998-02-16T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1998-02-12T00:00:00+00:00
BERGS,5,109.11,1998-02-03T00:00:00+00:00,10866,1998-03-03T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,1,1998-02-12T00:00:00+00:00
LONEP,6,1.93,1998-02-03T00:00:00+00:00,10867,1998-03-17T00:00:00+00:00,89 Chiaroscuro Rd.,Portland,USA,Lonesome Pine Restaurant,97219,OR,1,1998-02-11T00:00:00+00:00
QUEEN,7,191.27,1998-02-04T00:00:00+00:00,10868,1998-03-04T00:00:00+00:00,'Alameda dos Canàrios, 891',Sao Paulo,Brazil,Queen Cozinha,05487-020,SP,2,1998-02-23T00:00:00+00:00
SEVES,5,143.28,1998-02-04T00:00:00+00:00,10869,1998-03-04T00:00:00+00:00,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,,1,1998-02-09T00:00:00+00:00
WOLZA,5,12.04,1998-02-04T00:00:00+00:00,10870,1998-03-04T00:00:00+00:00,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,,3,1998-02-13T00:00:00+00:00
BONAP,9,112.27,1998-02-05T00:00:00+00:00,10871,1998-03-05T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,2,1998-02-10T00:00:00+00:00
GODOS,5,175.32,1998-02-05T00:00:00+00:00,10872,1998-03-05T00:00:00+00:00,'C/ Romero, 33',Sevilla,Spain,Godos Cocina Típica,41101,,2,1998-02-09T00:00:00+00:00
WILMK,4,0.82,1998-02-06T00:00:00+00:00,10873,1998-03-06T00:00:00+00:00,Keskuskatu 45,Helsinki,Finland,Wilman Kala,21240,,1,1998-02-09T00:00:00+00:00
GODOS,5,19.58,1998-02-06T00:00:00+00:00,10874,1998-03-06T00:00:00+00:00,'C/ Romero, 33',Sevilla,Spain,Godos Cocina Típica,41101,,2,1998-02-11T00:00:00+00:00
BERGS,4,32.37,1998-02-06T00:00:00+00:00,10875,1998-03-06T00:00:00+00:00,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,,2,1998-03-03T00:00:00+00:00
BONAP,7,60.42,1998-02-09T00:00:00+00:00,10876,1998-03-09T00:00:00+00:00,'12, rue des Bouchers',Marseille,France,'Bon app''',13008,,3,1998-02-12T00:00:00+00:00
RICAR,1,38.06,1998-02-09T00:00:00+00:00,10877,1998-03-09T00:00:00+00:00,'Av. Copacabana, 267',Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,RJ,1,1998-02-19T00:00:00+00:00
QUICK,4,46.69,1998-02-10T00:00:00+00:00,10878,1998-03-10T00:00:00+00:00,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,,1,1998-02-12T00:00:00+00:00
WILMK,3,8.5,1998-02-10T00:00:00+00:00,10879,1998-03-10T00:00:00+00:00,Keskuskatu 45,Helsinki,Finland,Wilman Kala,21240,,3,1998-02-12T00:00:00+00:00
FOLKO,7,88.01,1998-02-10T00:00:00+00:00,10880,1998-03-24T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,1,1998-02-18T00:00:00+00:00
CACTU,4,2.84,1998-02-11T00:00:00+00:00,10881,1998-03-11T00:00:00+00:00,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,,1,1998-02-18T00:00:00+00:00
SAVEA,4,23.1,1998-02-11T00:00:00+00:00,10882,1998-03-11T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,3,1998-02-20T00:00:00+00:00
LONEP,8,0.53,1998-02-12T00:00:00+00:00,10883,1998-03-12T00:00:00+00:00,89 Chiaroscuro Rd.,Portland,USA,Lonesome Pine Restaurant,97219,OR,3,1998-02-20T00:00:00+00:00
LETSS,4,90.97,1998-02-12T00:00:00+00:00,10884,1998-03-12T00:00:00+00:00,87 Polk St. Suite 5,San Francisco,USA,'Let''s Stop N Shop',94117,CA,2,1998-02-13T00:00:00+00:00
SUPRD,6,5.64,1998-02-12T00:00:00+00:00,10885,1998-03-12T00:00:00+00:00,'Boulevard Tirou, 255',Charleroi,Belgium,Suprêmes délices,B-6000,,3,1998-02-18T00:00:00+00:00
HANAR,1,4.99,1998-02-13T00:00:00+00:00,10886,1998-03-13T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,1,1998-03-02T00:00:00+00:00
GALED,8,1.25,1998-02-13T00:00:00+00:00,10887,1998-03-13T00:00:00+00:00,'Rambla de Cataluña, 23',Barcelona,Spain,Galería del gastronómo,8022,,3,1998-02-16T00:00:00+00:00
GODOS,1,51.87,1998-02-16T00:00:00+00:00,10888,1998-03-16T00:00:00+00:00,'C/ Romero, 33',Sevilla,Spain,Godos Cocina Típica,41101,,2,1998-02-23T00:00:00+00:00
RATTC,9,280.61,1998-02-16T00:00:00+00:00,10889,1998-03-16T00:00:00+00:00,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,NM,3,1998-02-23T00:00:00+00:00
DUMON,7,32.76,1998-02-16T00:00:00+00:00,10890,1998-03-16T00:00:00+00:00,'67, rue des Cinquante Otages',Nantes,France,Du monde entier,44000,,1,1998-02-18T00:00:00+00:00
LEHMS,7,20.37,1998-02-17T00:00:00+00:00,10891,1998-03-17T00:00:00+00:00,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,,2,1998-02-19T00:00:00+00:00
MAISD,4,120.27,1998-02-17T00:00:00+00:00,10892,1998-03-17T00:00:00+00:00,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,,2,1998-02-19T00:00:00+00:00
KOENE,9,77.78,1998-02-18T00:00:00+00:00,10893,1998-03-18T00:00:00+00:00,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,,2,1998-02-20T00:00:00+00:00
SAVEA,1,116.13,1998-02-18T00:00:00+00:00,10894,1998-03-18T00:00:00+00:00,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,ID,1,1998-02-20T00:00:00+00:00
ERNSH,3,162.75,1998-02-18T00:00:00+00:00,10895,1998-03-18T00:00:00+00:00,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,,1,1998-02-23T00:00:00+00:00
MAISD,7,32.45,1998-02-19T00:00:00+00:00,10896,1998-03-19T00:00:00+00:00,Rue Joseph-Bens 532,Bruxelles,Belgium,Maison Dewey,B-1180,,3,1998-02-27T00:00:00+00:00
HUNGO,3,603.54,1998-02-19T00:00:00+00:00,10897,1998-03-19T00:00:00+00:00,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,Co. Cork,2,1998-02-25T00:00:00+00:00
OCEAN,4,1.27,1998-02-20T00:00:00+00:00,10898,1998-03-20T00:00:00+00:00,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Argentina,Océano Atlántico Ltda.,1010,,2,1998-03-06T00:00:00+00:00
LILAS,5,1.21,1998-02-20T00:00:00+00:00,10899,1998-03-20T00:00:00+00:00,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,Lara,3,1998-02-26T00:00:00+00:00
WELLI,1,1.66,1998-02-20T00:00:00+00:00,10900,1998-03-20T00:00:00+00:00,'Rua do Mercado, 12',Resende,Brazil,Wellington Importadora,08737-363,SP,2,1998-03-04T00:00:00+00:00
HILAA,4,62.09,1998-02-23T00:00:00+00:00,10901,1998-03-23T00:00:00+00:00,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,Táchira,1,1998-02-26T00:00:00+00:00
FOLKO,1,44.15,1998-02-23T00:00:00+00:00,10902,1998-03-23T00:00:00+00:00,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,,1,1998-03-03T00:00:00+00:00
HANAR,3,36.71,1998-02-24T00:00:00+00:00,10903,1998-03-24T00:00:00+00:00,'Rua do Paço, 67',Rio de Janeiro,Brazil,Hanari Carnes,05454-876,RJ,3,1998-03-04T00:00:00+00:00
